show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in
s1742,Movie,Miss India,Narendra Nath,"Keerthy Suresh, Dr. Rajendra Prasad, Jagapathi Babu, V. K. Naresh, Nadhiya, Naveen Chandra, Sumanth Shailendra, Kamal Kamaraju, Praveen, Pujitha Ponnada, Divya Sripada",India,4-Nov-20,2020,TV-PG,136 min,"Dramas, International Movies"
s1743,Movie,Felix Lobrecht: Hype,Jan-Peter Horns,Felix Lobrecht,Germany,3-Nov-20,2020,TV-MA,60 min,Stand-Up Comedy
s1744,Movie,MOTHER,Tatsushi Omori,"Masami Nagasawa, Sadao Abe, Daiken Okudaira",Japan,3-Nov-20,2020,TV-14,127 min,"Dramas, International Movies"
s1745,Movie,The Beginning of Life,Estela Renner,,,3-Nov-20,2016,TV-PG,96 min,"Documentaries, International Movies"
s1746,Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,,"Guillermo del Toro, Alfonso Cuarón",,3-Nov-20,2020,TV-PG,15 min,Documentaries
s1747,TV Show,Can You Hear Me?,,"Mélissa Bédard, Ève Landry, Florence Longpré",Canada,2-Nov-20,2020,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas"
s1748,Movie,Prospect,"Zeek Earl, Christopher Caldwell","Sophie Thatcher, Pedro Pascal, Jay Duplass, Andre Royo, Sheila Vand, Anwan Glover","Canada, United States",2-Nov-20,2018,R,100 min,"Sci-Fi & Fantasy, Thrillers"
s1749,TV Show,60 Days In,,,United States,1-Nov-20,2019,TV-MA,1 Season,Reality TV
s1750,Movie,Christmas Break-In,Michael Kampa,"Danny Glover, Denise Richards, Cameron Seely, Sean O'Bryan, Katrina Begin, Jake Van Wagoner, Douglas Spain, Dawson Ehlke",United States,1-Nov-20,2019,TV-PG,87 min,"Children & Family Movies, Comedies"
s1751,TV Show,Dawson's Creek,,"James Van Der Beek, Katie Holmes, Michelle Williams, Joshua Jackson, Kerr Smith, Meredith Monroe, Busy Philipps, Mary Beth Peil",United States,1-Nov-20,2002,TV-14,6 Seasons,"Romantic TV Shows, TV Dramas, Teen TV Shows"
s1752,Movie,Elf Pets: A Fox Cub’s Christmas Tale,Chanda Bell,"Leslie Bellair, Brad Hyland, Brody Rose, Carol Aebersold",United States,1-Nov-20,2020,TV-Y,28 min,Children & Family Movies
s1753,Movie,Elf Pets: Santa’s Reindeer Rescue,Chanda Bell,"Brad Hyland, Drew Barber, Ashley Roberts, Lowrey Brown, Kristyl Tift, Manny Mahen, Olivia Berkeley, Eleanor Rocha",United States,1-Nov-20,2020,TV-Y,27 min,Children & Family Movies
s1754,Movie,Elliot the Littlest Reindeer,Jennifer Westcott,"Josh Hutcherson, Samantha Bee, Martin Short, Morena Baccarin, Jeff Dunham, John Cleese",Canada,1-Nov-20,2018,PG,90 min,Children & Family Movies
s1755,TV Show,Forged in Fire,,Wil Willis,United States,1-Nov-20,2019,TV-14,1 Season,Reality TV
s1756,TV Show,Leah Remini: Scientology and the Aftermath,,"Leah Remini, Mike Rinder",United States,1-Nov-20,2018,TV-14,3 Seasons,Docuseries
s1757,TV Show,LEGO Jurassic World: Legend of Isla Nublar,,,United States,1-Nov-20,2019,TV-Y,1 Season,Kids' TV
s1758,TV Show,LEGO Jurassic World: Secret Exhibit,,"Britt McKillip, Ian Hanlin, Dhirendra, Alex Zahara, Vincent Tong, Bethany Brown, Adrian Petriw, Sabrina Pitre",United States,1-Nov-20,2018,TV-Y,1 Season,Kids' TV
s1759,TV Show,LEGO Ninjago,,"Michael Adamthwaite, Paul Dobson, Kelly Metzger, Brent Miller, Kirby Morrow, Pauline Newstone, Vincent Tong, Sam Vincent",Canada,1-Nov-20,2020,TV-Y7,2 Seasons,Kids' TV
s1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,,"Vincent Tong, Jillian Michaels, Ian James Corlett, John Novak, Paul Dobson, Michael Adamthwaite, Kelly Metzger, Brent Miller, Kirby Morrow, Brian Drummond, Mark Oliver, Michael Kopsa","Denmark, Singapore, Canada, United States",1-Nov-20,2019,TV-Y7,10 Seasons,Kids' TV
s1761,TV Show,LEGO: CITY Adventures,,"Joe Zieja, Misty Lee, Alex Cazares, Daniel MK Cohen, James Arnold Taylor, Roger Craig Smith, Mick Lauer","United States, France, Denmark",1-Nov-20,2019,TV-Y,1 Season,"Kids' TV, TV Comedies"
s1762,Movie,Little Monsters,Richard Greenberg,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto",United States,1-Nov-20,1989,PG,102 min,"Children & Family Movies, Comedies"
s1763,Movie,Mile 22,Peter Berg,"Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich, Ronda Rousey, Carlo Alban, Sam Medina, Terry Kinney, Nikolai Nikolaeff, Natasha Goubskaya","United States, China, Colombia",1-Nov-20,2018,R,94 min,Action & Adventure
s1764,Movie,Piercing,Nicolas Pesce,"Christopher Abbott, Mia Wasikowska, Laia Costa, Marin Ireland, Maria Dizzia, Wendell Pierce, Olivia Bond, Dakota Lustick",United States,1-Nov-20,2018,R,81 min,"Dramas, Independent Movies, Thrillers"
s1765,Movie,Snowden,Oliver Stone,"Joseph Gordon-Levitt, Shailene Woodley, Zachary Quinto, Melissa Leo, Tom Wilkinson, Timothy Olyphant, Nicolas Cage, Rhys Ifans, Joely Richardson, Scott Eastwood, Ben Schnetzer, Logan Marshall-Green","United Kingdom, France, Germany, United States",1-Nov-20,2016,R,134 min,"Dramas, Thrillers"
s1766,TV Show,The Garfield Show,,"Frank Welker, Wally Wingert, Gregg Berger","France, United States",1-Nov-20,2018,TV-Y,4 Seasons,"Kids' TV, TV Comedies"
s1767,TV Show,The Good Detective,,"Son Hyun-joo, Jang Seung-jo, Lee Elijah, Oh Jung-se",South Korea,1-Nov-20,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s1768,Movie,The Impossible,J.A. Bayona,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast, Marta Etura, Sönke Möhring, Geraldine Chaplin, Ploy Jindachote, Jomjaoi Sae-Limh","Spain, Thailand, United States",1-Nov-20,2012,PG-13,114 min,Dramas
s1769,Movie,The Next Karate Kid,Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio ""Sonny"" Trinidad, Michael Cavalieri, Walton Goggins",United States,1-Nov-20,1994,PG,107 min,"Action & Adventure, Dramas, Sports Movies"
s1770,TV Show,Voice,,"Jang Hyuk, Lee Ha-na, Baek Sung-hyun, Ye-sung, Son Eun-seo, Kwon Jae-hwan, Lee Ju-seung, Kim Jae-wook",South Korea,1-Nov-20,2018,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows"
s1771,Movie,Wheels of Fortune,Shaun Paul Piccinino,"Matt Jones, Noureen DeWulf, John Ducey, Matty Cardarople, Jeff Fahey, Christina Moore, Gabriel Tigerman, Ali Afshar, Tyler Jacob Moore, Jessica Serfaty",United States,1-Nov-20,2020,R,107 min,"Comedies, Sports Movies"
s1772,TV Show,Afronta! Facing It!,Juliana Vicente,"Loo Nascimento, Ingrid Silva, Rincon Sapiência, Batekoo, Gabriel Martins, Benjamin Abras, Daniele DaMata, Tasha & Tracie Okereke, Mariana de Matos, André Novais, Mahal Pita, Grace Passô, Thamyra Thâmara, Xenia França, Criola, Dani Ornellas, Anelis Assumpção, Magá Moura, Tássia Reis, Liniker, Yasmin Thayná, Raquel Virgínia, Juliana Luna, Erica Malunguinho, Diane Lima, Karol Conká",Brazil,31-Oct-20,2017,TV-PG,1 Season,"Docuseries, International TV Shows"
s1773,Movie,The 12th Man,Harald Zwart,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Vegar Hoel, Håkon T. Nielsen, Eirik Risholm Velle, Daniel Frikstad, Eric Dirnes, Alexander Zwart",Norway,31-Oct-20,2018,TV-MA,130 min,"Action & Adventure, Dramas, International Movies"
s1774,TV Show,Zumbo's Just Desserts,,"Adriano Zumbo, Rachel Khoo",Australia,31-Oct-20,2019,TV-PG,1 Season,"International TV Shows, Reality TV"
s1775,Movie,Hidden in Plain Sight,Stacia Crawford,"Victoria Barabas, Gino Anthony Pesi, Jake Allyn, Deborah Van Valkenburgh, Jessica Meraz, Jack Fisher, Eve Sigall, Jerod Meagher",United States,30-Oct-20,2019,TV-14,87 min,"Dramas, Independent Movies, Thrillers"
s1776,Movie,His House,Remi Weekes,"??p?´ Dìrísù, Wunmi Mosaku, Matt Smith, Malaika Wakoli-Abigaba",United Kingdom,30-Oct-20,2020,TV-14,93 min,"Horror Movies, Independent Movies"
s1777,Movie,In Line,Tope Oshin,"Chris Attoh, Adesua Etomi, Uzor Arukwe, Sika Osei, Leonora Okien, Shawn Faqua, Tina Mba",Nigeria,30-Oct-20,2017,TV-14,114 min,"Dramas, International Movies"
s1778,Movie,Kaali Khuhi,Terrie Samundra,"Shabana Azmi, Leela Samson, Sanjeeda Sheikh, Satyadeep Misra, Riva Arora, Hetvi Bhanushali, Rose Rathod",India,30-Oct-20,2020,TV-14,91 min,"Horror Movies, International Movies"
s1779,TV Show,Kongsuni and Friends,,"Hong So-yeong, Choi Bo-bae, Kim Eun-ah, Jeong Hye-won, Bae Jin-hong, Um Sang-hyun, Cha Moo-jin, Jang Min-young, Jang Do-young, Kim Sook-young, Park Ran, Kim Chang-won, Park Yeon-kyung",,30-Oct-20,2020,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows"
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,,"Clark Gregg, Ming-Na Wen, Brett Dalton, Chloe Bennet, Iain De Caestecker, Elizabeth Henstridge, Adrianne Palicki, Luke Mitchell, Henry Simmons",United States,30-Oct-20,2020,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy"
s1781,Movie,Rogue City,Olivier Marchal,"Lannick Gautry, Stanislas Merhar, Kaaris, David Belle, Jean Reno, Claudia Cardinale, Gérard Lanvin, Patrick Catalifo, Moussa Maaskri, Catherine Marchal",France,30-Oct-20,2020,TV-MA,116 min,"Dramas, International Movies, Thrillers"
s1782,TV Show,Somebody Feed Phil,,Philip Rosenthal,United States,30-Oct-20,2020,TV-14,4 Seasons,"Docuseries, Reality TV"
s1783,TV Show,Suburra: Blood on Rome,,"Alessandro Borghi, Giacomo Ferrara, Eduardo Valdarnini, Francesco Acquaroli, Filippo Nigro, Claudia Gerini, Adamo Dionisi, Barbara Chichiarelli, Federico Tocci, Gerasimos Skiadaresis, Elisabetta De Palo, Carlotta Antonelli, Renato Marchetti, Paola Sotgiu",Italy,30-Oct-20,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas"
s1784,Movie,The Day of the Lord,Santiago Alvarado Ilarri,"Juli Fàbregas, Ximena Romo, Héctor Illanes, Dolores Heredia","Mexico, Spain",30-Oct-20,2020,TV-MA,93 min,"Horror Movies, International Movies"
s1785,Movie,Pagpag: Nine Lives,Frasco Mortiz,"Daniel Padilla, Kathryn Bernardo, Shaina Magdayao, Paulo Avelino, Matet De Leon, Janus del Prado, Miles Ocampo, Clarence Delgado, CJ Navato, Michelle Vito",Philippines,29-Oct-20,2013,TV-14,106 min,"Horror Movies, International Movies"
s1786,Movie,Holidate,John Whitesell,"Emma Roberts, Luke Bracey, Kristin Chenoweth, Frances Fisher, Jessica Capshaw, Andrew Bachelor, Cynthy Wu, Alex Moffat, Manish Dayal",United States,28-Oct-20,2020,TV-MA,105 min,"Comedies, Romantic Movies"
s1787,Movie,La Gran Ilusión,Antonio Díaz,Antonio Díaz,,28-Oct-20,2016,TV-14,50 min,International Movies
s1788,Movie,Metallica Through The Never,Nimród Antal,"Dane DeHaan, James Hetfield, Lars Ulrich, Kirk Hammett, Robert Trujillo",United States,28-Oct-20,2013,R,93 min,Music & Musicals
s1789,Movie,Nobody Sleeps in the Woods Tonight,Bartosz M. Kowalski,"Julia Wieniawa-Narkiewicz, Michal Lupa, Wiktoria Gasiewska, Stanislaw Cywka, Sebastian Dela, Gabriela Muskala, Michal Zbroja, Miroslaw Zbrojewicz, Piotr Cyrwus, Olaf Lubaszenko, Wojciech Mecwaldowski",Poland,28-Oct-20,2020,TV-MA,103 min,"Horror Movies, International Movies"
s1790,Movie,Secrets of the Saqqara Tomb,James Tovell,,United States,28-Oct-20,2020,TV-PG,114 min,Documentaries
s1791,TV Show,Blood of Zeus,,"Derek Phillips, Jason O'Mara, Claudia Christian, Mamie Gummer, Jessica Henwick, Elias Toufexis, Chris Diamantopoulos, Adetokumboh M'Cormack, Matthew Mercer, Melina Kanakaredes, Danny Jacobs, Matt Lowe, Adam Croasdell, Jennifer Hale, David Shaughnessy, Fred Tatasciore, Vanessa Marshall",United States,27-Oct-20,2020,TV-MA,1 Season,Anime Series
s1792,TV Show,Chico Bon Bon: Monkey with a Tool Belt,,"Robbie Daymond, Dayci Brookshire, Anthony Tedesco, Andy Abbott, Roberta Lemons, Cole Seaver",United States,27-Oct-20,2020,TV-Y,4 Seasons,Kids' TV
s1793,Movie,Guillermo Vilas: Settling the Score,Matías Gueilburt,,Argentina,27-Oct-20,2020,TV-14,95 min,"Documentaries, International Movies, Sports Movies"
s1794,Movie,Sarah Cooper: Everything's Fine,Natasha Lyonne,"Sarah Cooper, Fred Armisen, Maya Rudolph, Ben Stiller, Megan Thee Stallion, Jane Lynch, Jon Hamm, Aubrey Plaza, Connie Chung, Jordan Black, Tommy Davidson, Helen Mirren, Jonathan Van Ness, Danielle Brooks, Winona Ryder, Marcella Arguello, Eddie Pepitone, Marisa Tomei, Whoopi Goldberg, Tom Kane",United States,27-Oct-20,2020,TV-MA,50 min,Comedies
s1795,TV Show,The Devil Punisher,"Chang Chin-jung, Chen Rong-hui","Mike He, Ivy Shao, Anson Chen, Jane Chang, Roy Chang, Amanda Chou, Johnny Yang, Yin Chao-te, Tan Ai-Chen, Chen Bor-jeng, Dewi Chien",Taiwan,26-Oct-20,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Mysteries"
s1796,Movie,Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,"Ranbir Kapoor, Katrina Kaif, Govind Namdeo, Darshan Jariwala, Zakir Hussain, Smita Jaykar, Navneet Nishan, Dolly Bindra, Upen Patel",India,25-Oct-20,2009,TV-14,150 min,"Comedies, International Movies, Music & Musicals"
s1797,Movie,Black '47,Lance Daly,"Hugo Weaving, James Frecheville, Stephen Rea, Freddie Fox, Barry Keoghan, Moe Dunford, Sarah Greene, Jim Broadbent","Ireland, Luxembourg, Belgium",24-Oct-20,2018,R,100 min,"Action & Adventure, Dramas, Independent Movies"
s1798,Movie,I Am Woman,Unjoo Moon,"Tilda Cobham-Hervey, Danielle Macdonald, Evan Peters, Chris Parnell, David Lyons, Matty Cardarople, Dusty Sorg",Australia,24-Oct-20,2019,TV-MA,117 min,"Dramas, Music & Musicals"
s1799,Movie,Alice Junior,Gil Baroni,"Anne Celestino Mota, Emmanuel Rosset, Matheus Moura, Surya Amitrano, Thaís Schier, Cida Rolim, Katia Horn, Igor Augustho, Marcel Szymanski",Brazil,23-Oct-20,2019,TV-MA,87 min,"Comedies, International Movies, LGBTQ Movies"
s1800,TV Show,Barbarians,,"Laurence Rupp, Jeanne Goursaud, David Schütter, Ronald Zehrfeld, Nicki von Tempelhoff, Bernhard Schütz, Eva Verena Müller, Sophie Rois, Gaetano Aronica, Nikolai Kinski, Jeremy Miliker",Germany,23-Oct-20,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas"
s1801,TV Show,Move,"Thierry Demaizière, Alban Teurlai",,United States,23-Oct-20,2020,TV-MA,1 Season,"Docuseries, International TV Shows"
s1802,Movie,Over the Moon,Glen Keane,"Cathy Ang, Phillipa Soo, Ken Jeong, Robert G. Chiu, John Cho, Sandra Oh, Ruthie Ann Miles, Margaret Cho, Kimiko Glenn, Artt Butler, Irene Tsu, Clem Cheung, Conrad Ricamora","China, United States",23-Oct-20,2020,PG,100 min,"Children & Family Movies, Music & Musicals"
s1803,Movie,Shattered Memories,Chris Sivertson,"Elizabeth Bogush, Brad Schmidt, Sarah Lind, Eddie Kaye Thomas, Phillip Boyd, Victoria Barabas, Mark Famiglietti, Walker Borba, Meg DeLacy",United States,23-Oct-20,2018,TV-14,86 min,"Dramas, Thrillers"
s1804,TV Show,Stolen Away,,"Daniel Grao, Carolina Lapausa, Melani Olivares, Adriana Paz, Fernando Solórzano, Juan Carlos Messier, Jon Arias, Verónica Velásquez, David Trejos, Ana Maria Orozco",Spain,23-Oct-20,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s1805,TV Show,The Queen's Gambit,,"Anya Taylor-Joy, Bill Camp, Marielle Heller, Thomas Brodie-Sangster, Moses Ingram, Harry Melling, Isla Johnston, Christiane Seidel, Rebecca Root, Chloe Pirrie, Jacob Fortune-Lloyd",United States,23-Oct-20,2020,TV-MA,1 Season,TV Dramas
s1806,Movie,Bending the Arc,"Kief Davidson, Pedro Kos",,United States,22-Oct-20,2017,TV-MA,102 min,Documentaries
s1807,Movie,Cadaver,Jarand Herdal,"Gitte Witt, Thomas Gullestad, Thorbjørn Harr, Tuva Olivia Remman, Trine Wiggen, Maria Grazia Di Meo, Kingsford Siayor, Jonatan Rodriguez",Norway,22-Oct-20,2020,TV-MA,87 min,"Horror Movies, International Movies"
s1808,Movie,Exes Baggage,Dan Villegas,"Angelica Panganiban, Carlo Aquino, Dionne Monsanto",Philippines,22-Oct-20,2018,TV-MA,103 min,"Dramas, International Movies, Romantic Movies"
s1809,Movie,Fisherman's Friends,Chris Foggin,"Daniel Mays, James Purefoy, David Hayman, Dave Johns, Sam Swainsbury, Tuppence Middleton, Noel Clarke, Maggie Steed, Vahid Gold, Christian Brassington",United Kingdom,22-Oct-20,2019,PG-13,112 min,"Comedies, Dramas, Music & Musicals"
s1810,Movie,The Hows of Us,Cathy Garcia-Molina,"Kathryn Bernardo, Daniel Padilla, Darren Espanto, Jean Garcia, Susan Africa, Ria Atayde, Kit Thompson, Odette Khan, Alwyn Uytingco, Juan Miguel Severo",Philippines,22-Oct-20,2018,TV-14,120 min,"Dramas, International Movies, Romantic Movies"
s1811,Movie,The Hummingbird Project,Kim Nguyen,"Jesse Eisenberg, Alexander Skarsgård, Salma Hayek, Michael Mando, Sarah Goldberg, Anna Maguire, Frank Schorpion, Johan Heldenbergh, Kwasi Songui, Ayisha Issa","Canada, Belgium",22-Oct-20,2018,R,111 min,"Dramas, Independent Movies"
s1812,Movie,"Yes, God, Yes",Karen Maine,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale, Susan Blackwell, Alisha Boe, Donna Lynne Champlin, Parker Wierling",United States,22-Oct-20,2020,R,78 min,"Comedies, Dramas, Independent Movies"
s1813,Movie,Brave Blue World: Racing to Solve Our Water Crisis,Tim Neeves,"Liam Neeson, Matt Damon, Jaden Smith","Canada, United Kingdom",21-Oct-20,2020,TV-PG,51 min,"Documentaries, International Movies"
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,,"President Barack Obama, George Clooney, Malala Yousafzai, Jay-Z, Tina Fey, Howard Stern, David Letterman",United States,21-Oct-20,2020,TV-MA,3 Seasons,Stand-Up Comedy & Talk Shows
s1815,Movie,Rebecca,Ben Wheatley,"Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes, Ann Dowd, Sam Riley, Tom Goodman-Hill, Mark Lewis Jones, John Hollingworth, Bill Paterson",United Kingdom,21-Oct-20,2020,PG-13,123 min,"Dramas, Romantic Movies, Thrillers"
s1816,Movie,The Magic School Bus Rides Again The Frizz Connection,Richard Weston,"Kate McKinnon, Roman Lutterotti, Mikaela Blake, Gabby Clarke, Leke Maceda-Rustecki, Matthew Mucci, Birva Pandya, Lynsey Pham, Kaden Stephen",Canada,20-Oct-20,2020,TV-Y,46 min,Children & Family Movies
s1817,Movie,Tremors: Shrieker Island,Don Michael Paul,"Michael Gross, Jon Heder, Caroline Langrishe, Cassie Clare, Matthew Douglas, Sahajak Boonthanakit, David Asavanond, Jackie Cruz, Richard Brake",United States,20-Oct-20,2020,PG-13,102 min,"Action & Adventure, Horror Movies"
s1818,Movie,Beirut Oh Beirut,Maroun Baghdadi,"Ezzat El Alaily, Mireille Maalouf, Joseph Bou Nassar, Elie Adabachi, Philippe Akiki, Ahmed Al Zein",Lebanon,19-Oct-20,1975,TV-14,106 min,"Classic Movies, Dramas, International Movies"
s1819,Movie,Bosta,Philippe Aractingi,"Rodney El Haddad, Nadine Labaky, Nada Abou Farhat, Liliane Nemri, Omar Rajeh, Mounir Malaeb, Bshara Atallah, Rana Alamuddin, Joelle Rizk, Mahfouz Barakat, Mahmoud Mabsout, Bader Haddad, Youssef Emalhoub",Lebanon,19-Oct-20,2005,TV-14,112 min,"Dramas, International Movies, Music & Musicals"
s1820,Movie,Ghadi,Amin Dora,"Georges Khabbaz, Lara Rain, Emmanuel Khairallah, Samir Youssef, Camille Salameh, Rodrigue Sleiman, Caroline Labaki, Giselle Boueiz, Christine Choueiri",Lebanon,19-Oct-20,2013,TV-MA,101 min,"Comedies, Dramas, International Movies"
s1821,Movie,Heritages,Philippe Aractingi,"Philippe Aractingi, Diane Aractingi","Lebanon, United Arab Emirates, France, Switzerland, Germany",19-Oct-20,2014,TV-14,96 min,"Documentaries, International Movies"
s1822,Movie,Listen,Philippe Aractingi,"Hadi Bou Ayash, Ruba Zarour, Yara Bou Nassar, Rafik Ali Ahmad, Joseph Bou Nassar, Lama Lawand",Lebanon,19-Oct-20,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies"
s1823,Movie,Out of Life,Maroun Baghdadi,"Hippolyte Girardot, Rafik Ali Ahmad, Hussein Sbeity, Habib Hammoud, Majdi Machmouchi, Hassan Farhat, Hassan Zbib, Nabila Zeitouni, Hamza Nasrallah, Sami Hawat, Sabrina Leurquin, Roger Assaf, Nidal El Askhar","France, Belgium, Italy",19-Oct-20,1991,TV-MA,94 min,"Classic Movies, Dramas, Independent Movies"
s1824,Movie,Panoptic,Rana Eid,Rana Eid,Lebanon,19-Oct-20,2017,TV-MA,69 min,"Documentaries, International Movies"
s1825,Movie,Taxi Ballad,Daniel Joseph,"Talal El-Jordi, Karina Logue, Badih Abou Chakra, Tariq Tamim, Omar Mikati, Hiam Abou Chedid, Mahmoud Mabsout, Aida Sabra","Lebanon, United States, United Arab Emirates",19-Oct-20,2012,TV-MA,81 min,"Dramas, International Movies"
s1826,Movie,The Kite,Randa Chahal Sabbag,"Flavia Bechara, Maher Bsaibes, Randa Asmar, Renée Dick, Julia Kassar, Liliane Nemri, Ziad Rahbani, Nayef Naji, Edmond Haddad, Alia Nemry","Lebanon, France",19-Oct-20,2003,TV-MA,76 min,"Dramas, International Movies, Romantic Movies"
s1827,Movie,The Little Wars,Maroun Baghdadi,"Soraya Khoury, Nabil Ismaïl, Roger Hawa, Reda Khoury, Youcef Hosni, Rifaat Tarabay","France, Lebanon",19-Oct-20,1982,TV-14,108 min,"Dramas, Independent Movies, International Movies"
s1828,Movie,Under the Bombs,Philippe Aractingi,"Nada Abou Farhat, Georges Khabbaz, Bshara Atallah, Rawia Elchab, Elham Abbas, Iman Affara, Zahra Ali, Ali Maerouf Amer, Ali Azour, Najat Darwish","France, Lebanon, United Kingdom",19-Oct-20,2007,TV-MA,94 min,"Dramas, Independent Movies, International Movies"
s1829,TV Show,Unsolved Mysteries,,,,19-Oct-20,2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries"
s1830,Movie,West Beirut,Ziad Doueiri,"Rami Doueiri, Mohamad Chamas, Rola Al Amin, Carmen Lebbos, Joseph Bou Nassar, Liliane Nemri","France, Norway, Lebanon, Belgium",19-Oct-20,1999,TV-MA,106 min,"Dramas, International Movies"
s1831,Movie,What Did I Mess,Shady Hanna,"Rola Beksmati, Junaid Zeineldine, Abboudy Mallah, Tanya Nasr, Matteo El Khodr, Rita El Khoury, Tony Benn",Lebanon,19-Oct-20,2018,TV-14,98 min,"Comedies, International Movies, Romantic Movies"
